Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Willowdale, Willowdale East",43.7701199,-79.4084928,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
"Willowdale, Willowdale East",43.7701199,-79.4084928,Douglas Snow Aquatic Centre,43.767317139739454,-79.41498164406656,Pool
"Willowdale, Willowdale East",43.7701199,-79.4084928,Tim Hortons,43.77396737677903,-79.41361973403849,Coffee Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Moksha Yoga North York,43.76325012,-79.40546822,Yoga Studio
"Willowdale, Willowdale East",43.7701199,-79.4084928,Sharetea,43.775440304954174,-79.41339641170555,Bubble Tea Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Sweet O'Clock 芋尚道,43.77752612864565,-79.41492757843857,Dessert Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Burrito Place,43.781257794964446,-79.41580077815041,Burrito Place
"Willowdale, Willowdale East",43.7701199,-79.4084928,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
"Willowdale, Willowdale East",43.7701199,-79.4084928,Kenzo Japanese Ramen House,43.76285050573309,-79.41142619935471,Ramen Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,Wimpy's Diner,43.76397143768718,-79.39886788029243,Diner
"Willowdale, Willowdale East",43.7701199,-79.4084928,Smoke’s Poutinerie,43.759537,-79.410738,Poutine Place
"Willowdale, Willowdale East",43.7701199,-79.4084928,Poke Eats,43.76006,-79.410862,Poke Place
"Willowdale, Willowdale East",43.7701199,-79.4084928,Artisan Noodle 老碗,43.77626534484827,-79.41462986904645,Chinese Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,ZenQ,43.77673092310047,-79.41452506160952,Bubble Tea Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Tim Hortons,43.7637585240433,-79.3993648141623,Coffee Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Wild Wing,43.778012455210906,-79.41488414031369,Wings Joint
"Willowdale, Willowdale East",43.7701199,-79.4084928,Tim Hortons,43.76046087220029,-79.41111157977963,Coffee Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Toronto a la Cart - Korean,43.78056324457225,-79.41580061252955,Food Stand
"Willowdale, Willowdale East",43.7701199,-79.4084928,Rexall,43.764587,-79.398069,Pharmacy
"Willowdale, Willowdale East",43.7701199,-79.4084928,Starbucks,43.780178,-79.416408,Coffee Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,The Beer Store,43.763872,-79.4002511,Beer Store
"Willowdale, Willowdale East",43.7701199,-79.4084928,Ava Food Market,43.76414532190037,-79.39929965307797,Middle Eastern Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,TD Canada Trust,43.7648534,-79.3966379,Bank
"Willowdale, Willowdale East",43.7701199,-79.4084928,Inakaya,43.76511631468389,-79.40013276871568,Japanese Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,Booster Juice,43.78109225,-79.41666875,Smoothie Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Orange Caramel,43.78106371488431,-79.41551227236549,Café
"Willowdale, Willowdale East",43.7701199,-79.4084928,Finch Station Hot Dog Stand,43.78220254687473,-79.41547751426697,Hot Dog Joint
"Willowdale, Willowdale East",43.7701199,-79.4084928,Yupdduk 동대문 엽기떡볶이,43.77924970943416,-79.41816953406678,Korean Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,Huh Ga Ne 허가네,43.77936185155665,-79.41736595909839,Korean Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,Pho Vietnamese Delight,43.77819145358305,-79.41516272159556,Vietnamese Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,Subway,43.77919023594352,-79.41697090924504,Sandwich Place
"Willowdale, Willowdale East",43.7701199,-79.4084928,Lim Ga Ne 임가네,43.778352684061865,-79.41500008106232,Korean Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,RBC Royal Bank,43.781176730775485,-79.41615657487382,Bank
"Willowdale, Willowdale East",43.7701199,-79.4084928,Gong Cha 貢茶,43.77731465045197,-79.41470503807068,Bubble Tea Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Thai Express,43.780178,-79.416408,Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,Tim Hortons,43.78137662888331,-79.41566526889801,Coffee Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Subway,43.76451629057351,-79.39598012986914,Sandwich Place
"Willowdale, Willowdale East",43.7701199,-79.4084928,Kayagum 가야금,43.777977,-79.41528,Korean Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,MeNami,43.77790721646237,-79.41494814533121,Udon Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,Paisano's,43.764517781816416,-79.39989823947919,Italian Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,Tim Hortons,43.779045987517485,-79.4149062037468,Coffee Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,H Mart,43.77862398584274,-79.41508816409966,Grocery Store
"Willowdale, Willowdale East",43.7701199,-79.4084928,Angus Pho House 越來香,43.77701015875788,-79.41471437081292,Vietnamese Restaurant
"Willowdale, Willowdale East",43.7701199,-79.4084928,GoodLife Fitness North York Yonge and Finch,43.780178,-79.416408,Gym
"Willowdale, Willowdale East",43.7701199,-79.4084928,CoCo Fresh Tea & Juice,43.7793250781676,-79.41723050729173,Bubble Tea Shop
"Willowdale, Willowdale East",43.7701199,-79.4084928,Pizza Pizza,43.766136,-79.394448,Pizza Place
"Willowdale, Willowdale East",43.7701199,-79.4084928,RONA,43.764399601828565,-79.39941986468511,Hardware Store
"Willowdale, Willowdale East",43.7701199,-79.4084928,Magic Noodle 大槐树,43.77733535211549,-79.41479481709487,Noodle House
York Mills West,43.7527583,-79.4000493,Auberge du Pommier,43.74696232135214,-79.407878758257,French Restaurant
York Mills West,43.7527583,-79.4000493,GoodLife Fitness North York York Mills Centre,43.744871,-79.406289,Gym
York Mills West,43.7527583,-79.4000493,Kinka Izakaya,43.76016102214242,-79.40982686116466,Japanese Restaurant
York Mills West,43.7527583,-79.4000493,Starbucks,43.744871,-79.406289,Coffee Shop
York Mills West,43.7527583,-79.4000493,Hero Certified Burgers,43.75888500612359,-79.41024925836751,Burger Joint
York Mills West,43.7527583,-79.4000493,EatBKK,43.75932043498974,-79.41045418068941,Thai Restaurant
York Mills West,43.7527583,-79.4000493,Longo’s Sheppard Centre,43.762221,-79.410762,Grocery Store
York Mills West,43.7527583,-79.4000493,Baskin-Robbins,43.7472210863298,-79.3843286802534,Ice Cream Shop
York Mills West,43.7527583,-79.4000493,Shoppers Drug Mart,43.74704,-79.385121,Cosmetics Shop
York Mills West,43.7527583,-79.4000493,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
York Mills West,43.7527583,-79.4000493,Avondale Park,43.75705291615521,-79.40812730761971,Dog Run
York Mills West,43.7527583,-79.4000493,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
York Mills West,43.7527583,-79.4000493,Five Guys,43.76240027532789,-79.4107626699753,Burger Joint
York Mills West,43.7527583,-79.4000493,Smoke’s Poutinerie,43.759537,-79.410738,Poutine Place
York Mills West,43.7527583,-79.4000493,The Miller Tavern,43.74083522055517,-79.40572871344881,Pub
York Mills West,43.7527583,-79.4000493,Nolbu,43.76302920514095,-79.41193749503265,Korean Restaurant
York Mills West,43.7527583,-79.4000493,Poke Eats,43.76006,-79.410862,Poke Place
York Mills West,43.7527583,-79.4000493,Second Cup,43.744732433627526,-79.406180242375,Coffee Shop
York Mills West,43.7527583,-79.4000493,Wimpy's Diner,43.76397143768718,-79.39886788029243,Diner
York Mills West,43.7527583,-79.4000493,Petro-Canada,43.757319,-79.410023,Gas Station
York Mills West,43.7527583,-79.4000493,Moksha Yoga North York,43.76325012,-79.40546822,Yoga Studio
York Mills West,43.7527583,-79.4000493,Tim Hortons,43.76046087220029,-79.41111157977963,Coffee Shop
York Mills West,43.7527583,-79.4000493,Swiss Chalet,43.74768690361453,-79.40675290842398,Restaurant
York Mills West,43.7527583,-79.4000493,Tim Hortons,43.7637585240433,-79.3993648141623,Coffee Shop
York Mills West,43.7527583,-79.4000493,Rexall,43.764587,-79.398069,Pharmacy
York Mills West,43.7527583,-79.4000493,The Beer Store,43.763872,-79.4002511,Beer Store
York Mills West,43.7527583,-79.4000493,Tim Hortons,43.7584324,-79.4105442,Coffee Shop
York Mills West,43.7527583,-79.4000493,TD Canada Trust,43.7585313,-79.4098718,Bank
York Mills West,43.7527583,-79.4000493,Kenzo Japanese Ramen House,43.76285050573309,-79.41142619935471,Ramen Restaurant
York Mills West,43.7527583,-79.4000493,Starbucks,43.761077,-79.411483,Coffee Shop
York Mills West,43.7527583,-79.4000493,Ava Food Market,43.76414532190037,-79.39929965307797,Middle Eastern Restaurant
York Mills West,43.7527583,-79.4000493,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant
York Mills West,43.7527583,-79.4000493,Hero Certified Burgers,43.74740980372292,-79.38463420961683,Burger Joint
York Mills West,43.7527583,-79.4000493,TD Canada Trust,43.7648534,-79.3966379,Bank
York Mills West,43.7527583,-79.4000493,Starbucks,43.758015,-79.409613,Coffee Shop
York Mills West,43.7527583,-79.4000493,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
York Mills West,43.7527583,-79.4000493,Shoppers Drug Mart,43.762587,-79.410924,Pharmacy
York Mills West,43.7527583,-79.4000493,A&W,43.762507,-79.410526,Fast Food Restaurant
York Mills West,43.7527583,-79.4000493,Tim Hortons,43.7449282,-79.405924,Restaurant
York Mills West,43.7527583,-79.4000493,Eggsmart,43.758922,-79.41001,Breakfast Spot
York Mills West,43.7527583,-79.4000493,TD Canada Trust,43.74681470317254,-79.38498744296807,Bank
York Mills West,43.7527583,-79.4000493,Subway,43.74819795086458,-79.38513217733288,Sandwich Place
York Mills West,43.7527583,-79.4000493,Oliva,43.758343,-79.40988,Coffee Shop
York Mills West,43.7527583,-79.4000493,RBC Royal Bank,43.74672233605165,-79.38535898923874,Bank
York Mills West,43.7527583,-79.4000493,Thai Express,43.74468610389848,-79.40608245111687,Thai Restaurant
York Mills West,43.7527583,-79.4000493,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
York Mills West,43.7527583,-79.4000493,Subway,43.74518969225084,-79.40689050466237,Sandwich Place
York Mills West,43.7527583,-79.4000493,Inakaya,43.76511631468389,-79.40013276871568,Japanese Restaurant
York Mills West,43.7527583,-79.4000493,Subway,43.76451629057351,-79.39598012986914,Sandwich Place
York Mills West,43.7527583,-79.4000493,Subway,43.76213637117152,-79.40888587190383,Sandwich Place
York Mills West,43.7527583,-79.4000493,LA Fitness,43.76242432623823,-79.4107925616352,Gym
York Mills West,43.7527583,-79.4000493,Thai Express,43.762396,-79.41022,Restaurant
York Mills West,43.7527583,-79.4000493,Second Cup,43.762855,-79.410379,Coffee Shop
York Mills West,43.7527583,-79.4000493,McDonald's,43.76182877882732,-79.41144131163321,Fast Food Restaurant
York Mills West,43.7527583,-79.4000493,Tim Hortons,43.76326527600887,-79.40530187567225,Coffee Shop
York Mills West,43.7527583,-79.4000493,Shell,43.759665,-79.41092078,Gas Station
York Mills West,43.7527583,-79.4000493,York Mills Arena,43.74798198272735,-79.38342659137027,Baseball Field
York Mills West,43.7527583,-79.4000493,Tournament Park,43.75125720420175,-79.39971685409546,Park
York Mills West,43.7527583,-79.4000493,Paisano's,43.764517781816416,-79.39989823947919,Italian Restaurant
York Mills West,43.7527583,-79.4000493,Winners,43.763018,-79.410412,Department Store
York Mills West,43.7527583,-79.4000493,Frog & Firkin,43.762744495550805,-79.41144636874411,Pub
York Mills West,43.7527583,-79.4000493,RONA,43.764399601828565,-79.39941986468511,Hardware Store
York Mills West,43.7527583,-79.4000493,Pizza pizza,43.76362340592594,-79.39997102456788,Pizza Place
York Mills West,43.7527583,-79.4000493,Tim Hortons,43.74624470656825,-79.40916761755943,Coffee Shop
York Mills West,43.7527583,-79.4000493,Cotswold Park,43.757698350076254,-79.39829838965822,Park
York Mills West,43.7527583,-79.4000493,Hwy 401 at Yonge,43.75364414481382,-79.40814971923828,Intersection
York Mills West,43.7527583,-79.4000493,Metro,43.747356727799,-79.38536569476128,Supermarket
York Mills West,43.7527583,-79.4000493,Don Valley Golf Course,43.74913661150385,-79.40834718196666,Golf Course
York Mills West,43.7527583,-79.4000493,Owen Park,43.749183800849934,-79.39085454255954,Park
York Mills West,43.7527583,-79.4000493,Afilias Canada,43.74693979777405,-79.40702965555546,Business Service
York Mills West,43.7527583,-79.4000493,Popeyes Louisiana Kitchen,43.764567151540966,-79.39631816825266,Fried Chicken Joint
York Mills West,43.7527583,-79.4000493,Second Cup,43.74733307198831,-79.3847544893269,Coffee Shop
York Mills West,43.7527583,-79.4000493,Tim Horton's,43.74455914978267,-79.40440263804643,Coffee Shop
York Mills West,43.7527583,-79.4000493,Mr. Souvlaki,43.744813,-79.40548,Restaurant
York Mills West,43.7527583,-79.4000493,Cardio-Go,43.74460285688724,-79.40614841493664,Gym / Fitness Center
York Mills West,43.7527583,-79.4000493,York Mills Centre Food Court,43.74463727984939,-79.40650022117964,Food Court
York Mills West,43.7527583,-79.4000493,Yonge & York Mills,43.74423275668283,-79.40650022117964,Intersection
York Mills West,43.7527583,-79.4000493,St. Andrews Park,43.757308812135385,-79.38661557017805,Park
York Mills West,43.7527583,-79.4000493,Coffee Time,43.7639002546235,-79.39930991494059,Coffee Shop
York Mills West,43.7527583,-79.4000493,Splendid Nails,43.76394183631045,-79.39871069749577,Spa
York Mills West,43.7527583,-79.4000493,Global Pet Foods,43.764331783397424,-79.39902405022217,Pet Store
York Mills West,43.7527583,-79.4000493,Country Style,43.747103,-79.384689,Coffee Shop
York Mills West,43.7527583,-79.4000493,York Mills Valley Park,43.7396066356109,-79.40389262534376,Park
"Willowdale, Willowdale West",43.7827364,-79.4422593,Cyber City Comix,43.79153137900639,-79.4479936948144,Bookstore
"Willowdale, Willowdale West",43.7827364,-79.4422593,Tov-Li,43.78421369713337,-79.44609771646198,Pizza Place
"Willowdale, Willowdale West",43.7827364,-79.4422593,Pho Viet Xpress,43.79393192785038,-79.44582891517034,Vietnamese Restaurant
"Willowdale, Willowdale West",43.7827364,-79.4422593,Kiva's Bagel Bakery & Restaurant,43.79163316033195,-79.44789150157098,Bagel Shop
"Willowdale, Willowdale West",43.7827364,-79.4422593,Kebab Time,43.79229664089716,-79.44521846997755,Doner Restaurant
"Willowdale, Willowdale West",43.7827364,-79.4422593,Shoppers Drug Mart,43.784847,-79.446028,Pharmacy
"Willowdale, Willowdale West",43.7827364,-79.4422593,Me Va Me,43.79289106127904,-79.446274166155,Middle Eastern Restaurant
"Willowdale, Willowdale West",43.7827364,-79.4422593,TD Canada Trust,43.7918254481815,-79.4452933336253,Bank
"Willowdale, Willowdale West",43.7827364,-79.4422593,Szechuan Gourmet Restaurant,43.79161962015012,-79.44805244066345,Chinese Restaurant
"Willowdale, Willowdale West",43.7827364,-79.4422593,Ba-Li Laffa,43.79510230410429,-79.44610337497042,Middle Eastern Restaurant
"Willowdale, Willowdale West",43.7827364,-79.4422593,Express Pizza & Grill,43.77330995743962,-79.4423366429039,Pizza Place
"Willowdale, Willowdale West",43.7827364,-79.4422593,Booster Juice,43.7726,-79.4424,Juice Bar
"Willowdale, Willowdale West",43.7827364,-79.4422593,What A Bagel,43.79480805015848,-79.44606030775367,Bagel Shop
"Willowdale, Willowdale West",43.7827364,-79.4422593,Canephora Cafe,43.775768993147175,-79.4342716340182,Coffee Shop
"Willowdale, Willowdale West",43.7827364,-79.4422593,Yoshiko Sushi,43.79499667956989,-79.44607535255741,Sushi Restaurant
"Willowdale, Willowdale West",43.7827364,-79.4422593,Tim Hortons,43.7809395,-79.4442308,Coffee Shop
"Willowdale, Willowdale West",43.7827364,-79.4422593,Subway,43.79242422147758,-79.44463259695334,Sandwich Place
"Willowdale, Willowdale West",43.7827364,-79.4422593,Popeyes Louisiana Kitchen,43.79310082966257,-79.44741702465107,Fried Chicken Joint
"Willowdale, Willowdale West",43.7827364,-79.4422593,A&W,43.793249,-79.445326,Fast Food Restaurant
"Willowdale, Willowdale West",43.7827364,-79.4422593,Second Cup,43.79231133073095,-79.44798503494671,Coffee Shop
"Willowdale, Willowdale West",43.7827364,-79.4422593,Subway,43.773218738038125,-79.4416264992251,Sandwich Place
"Willowdale, Willowdale West",43.7827364,-79.4422593,Shoppers Drug Mart,43.791399,-79.445367,Pharmacy
"Willowdale, Willowdale West",43.7827364,-79.4422593,Tim Hortons,43.7729452,-79.4422894,Coffee Shop
"Willowdale, Willowdale West",43.7827364,-79.4422593,FreshCo,43.79289102275752,-79.44796531112758,Grocery Store
"Willowdale, Willowdale West",43.7827364,-79.4422593,Petro-Canada,43.793606,-79.445882,Gas Station
"Willowdale, Willowdale West",43.7827364,-79.4422593,Starbucks,43.793986,-79.445416,Coffee Shop
"Willowdale, Willowdale West",43.7827364,-79.4422593,Antibes Park,43.77887169410913,-79.44870471954346,Park
"Willowdale, Willowdale West",43.7827364,-79.4422593,Northview Variety,43.775252007092696,-79.44070122108965,Convenience Store
"Willowdale, Willowdale West",43.7827364,-79.4422593,Pizza Pizza,43.79290649613756,-79.44833993911742,Pizza Place
"Willowdale, Willowdale West",43.7827364,-79.4422593,Happy Bagel Bakery,43.77400837440994,-79.44269728757808,Bakery
"Willowdale, Willowdale West",43.7827364,-79.4422593,TTC Bus 36 Finch West,43.77387523598567,-79.44328405233965,Bus Line
"Willowdale, Willowdale West",43.7827364,-79.4422593,Rockford Park,43.78646266947705,-79.45406913757324,Park
"Willowdale, Willowdale West",43.7827364,-79.4422593,Dollarama,43.773259,-79.441839,Discount Store
"Willowdale, Willowdale West",43.7827364,-79.4422593,Toonie Pizza,43.77322605022314,-79.44071246458824,Pizza Place
"Willowdale, Willowdale West",43.7827364,-79.4422593,Asahi Sushi,43.79293021939768,-79.44655338169753,Sushi Restaurant
"Willowdale, Willowdale West",43.7827364,-79.4422593,Herbert H. Carnegie Centennial Arena,43.77342997875147,-79.45027609120645,Skating Rink
"Willowdale, Willowdale West",43.7827364,-79.4422593,Dollarama,43.792922,-79.448413,Discount Store
"Willowdale, Willowdale West",43.7827364,-79.4422593,Hidden Trail Park,43.7839084265925,-79.45922299516278,Park
Parkwoods,43.7532586,-79.3296565,Allwyn's Bakery,43.75984035203157,-79.32471879917513,Caribbean Restaurant
Parkwoods,43.7532586,-79.3296565,Tim Hortons,43.76066827030228,-79.32636763515987,Café
Parkwoods,43.7532586,-79.3296565,Donalda Golf & Country Club,43.75281596740471,-79.34274125604858,Golf Course
Parkwoods,43.7532586,-79.3296565,Brookbanks Park,43.75197604605557,-79.33214044722958,Park
Parkwoods,43.7532586,-79.3296565,LCBO,43.75777384662435,-79.31425673330513,Liquor Store
Parkwoods,43.7532586,-79.3296565,A&W,43.76064307616132,-79.3268649067081,Fast Food Restaurant
Parkwoods,43.7532586,-79.3296565,Bruno's valu-mart,43.746143,-79.32463,Grocery Store
